ID,Name_lang
25068,Сопротивление - Большее сопротивление огню
25069,Сопротивление - Большее сопротивление силам природы
25070,Уменьшение угрозы
25071,Уклонение
25072,Чары для перчаток: угроза
25073,Чары для перчаток: мощь темной магии
25074,Чары для перчаток: мощь льда
25076,Рефлексы кобры
25077,Рефлексы кобры
25078,Чары для перчаток: сила огня
25079,Чары для перчаток: мощь исцеления
25080,Чары для перчаток: ловкость V
25081,Чары для плаща: сопротивление огню III
25082,Чары для плаща: сопротивление силам природы III
25083,Чары для плаща: незаметность
25084,Чары для плаща: скрытность
25085,Яркий костер
25086,Чары для плаща: уклонение
25087,Формула чар для перчаток: угроза
25088,Формула чар для перчаток: сила темной магии
25089,Формула чар для перчаток: сила льда
25090,Формула чар для перчаток: сила огня
25091,Формула чар для перчаток: целительная сила
25092,Формула чар для перчаток: ловкость III
25093,Формула чар для плаща: сопротивление огню III
25094,Формула чар для плаща: сопротивление силам природы I
25095,Формула чар для плаща: незаметность
25096,Формула чар для плаща: скрытность
25097,Формула чар для плаща: уклонение
25098,Превращение героя
25099,Мгновенный взрыв
25100,Обратная трансформация героя
25101,Боевой крик
25102,Ведание Воды
25104,Вызов игрока
25105,Green Dragon Transform DND
25106,Red Dragon Transform DND
25107,Blue Dragon Transform DND
25108,Bronze Dragon Transform DND
